geo_level,geo_name,pct_black_alone,reason_for_unemployment,population_group,race_or_ethnicity,unemployed_population_per_100_people,quartiles_action_race,bls_year,acs_year
state,Maryland,29.6,New entrants,White,Person-level number of unemployed persons per 100 people identifying as White,0.163,51-75% of geographies,2024,2023
state,Massachusetts,7.0,Job leavers,White,Person-level number of unemployed persons per 100 people identifying as White,0.263,26-50% of geographies,2024,2023
state,Massachusetts,7.0,Reentrants,White,Person-level number of unemployed persons per 100 people identifying as White,0.728,51-75% of geographies,2024,2023
state,Massachusetts,7.0,Job losers and people who completed temporary jobs - On temporary layoff,White,Person-level number of unemployed persons per 100 people identifying as White,0.445,Top 25% of geographies,2024,2023
state,Massachusetts,7.0,New entrants,White,Person-level number of unemployed persons per 100 people identifying as White,0.222,Top 25% of geographies,2024,2023
state,Massachusetts,7.0,Total unemployed,White,Person-level number of unemployed persons per 100 people identifying as White,2.325,Top 25% of geographies,2024,2023
state,Massachusetts,7.0,Job losers and people who completed temporary jobs - Total,White,Person-level number of unemployed persons per 100 people identifying as White,1.092,Top 25% of geographies,2024,2023
state,Michigan,13.4,Job losers and people who completed temporary jobs - Total,White,Person-level number of unemployed persons per 100 people identifying as White,1.131,Top 25% of geographies,2024,2023
state,Michigan,13.4,Job leavers,White,Person-level number of unemployed persons per 100 people identifying as White,0.319,51-75% of geographies,2024,2023
state,Michigan,13.4,Reentrants,White,Person-level number of unemployed persons per 100 people identifying as White,0.652,Top 25% of geographies,2024,2023
state,Michigan,13.4,Total unemployed,White,Person-level number of unemployed persons per 100 people identifying as White,2.195,Top 25% of geographies,2024,2023
state,Michigan,13.4,Job losers and people who completed temporary jobs - On temporary layoff,White,Person-level number of unemployed persons per 100 people identifying as White,0.386,Top 25% of geographies,2024,2023
state,Michigan,13.4,New entrants,White,Person-level number of unemployed persons per 100 people identifying as White,0.106,26-50% of geographies,2024,2023
state,Minnesota,6.8,Reentrants,White,Person-level number of unemployed persons per 100 people identifying as White,0.447,51-75% of geographies,2024,2023
state,Minnesota,6.8,Total unemployed,White,Person-level number of unemployed persons per 100 people identifying as White,1.675,26-50% of geographies,2024,2023
state,Minnesota,6.8,Job losers and people who completed temporary jobs - Total,White,Person-level number of unemployed persons per 100 people identifying as White,0.983,51-75% of geographies,2024,2023
state,Minnesota,6.8,Job losers and people who completed temporary jobs - On temporary layoff,White,Person-level number of unemployed persons per 100 people identifying as White,0.536,Top 25% of geographies,2024,2023
state,Minnesota,6.8,New entrants,White,Person-level number of unemployed persons per 100 people identifying as White,0.089,Bottom 25% of geographies,2024,2023
state,Minnesota,6.8,Job leavers,White,Person-level number of unemployed persons per 100 people identifying as White,0.156,Bottom 25% of geographies,2024,2023
state,Mississippi,37.0,Job leavers,White,Person-level number of unemployed persons per 100 people identifying as White,0.181,Bottom 25% of geographies,2024,2023
state,Mississippi,37.0,New entrants,White,Person-level number of unemployed persons per 100 people identifying as White,0.06,26-50% of geographies,2024,2023
state,Mississippi,37.0,Total unemployed,White,Person-level number of unemployed persons per 100 people identifying as White,1.083,Bottom 25% of geographies,2024,2023
state,Mississippi,37.0,Job losers and people who completed temporary jobs - Total,White,Person-level number of unemployed persons per 100 people identifying as White,0.481,Bottom 25% of geographies,2024,2023
state,Mississippi,37.0,Reentrants,White,Person-level number of unemployed persons per 100 people identifying as White,0.421,Bottom 25% of geographies,2024,2023
state,Mississippi,37.0,Job losers and people who completed temporary jobs - On temporary layoff,White,Person-level number of unemployed persons per 100 people identifying as White,0.181,Bottom 25% of geographies,2024,2023
state,Missouri,11.1,Job losers and people who completed temporary jobs - On temporary layoff,White,Person-level number of unemployed persons per 100 people identifying as White,0.248,26-50% of geographies,2024,2023
state,Missouri,11.1,Job losers and people who completed temporary jobs - Total,White,Person-level number of unemployed persons per 100 people identifying as White,0.662,Bottom 25% of geographies,2024,2023
state,Missouri,11.1,Reentrants,White,Person-level number of unemployed persons per 100 people identifying as White,0.6,51-75% of geographies,2024,2023
state,Missouri,11.1,New entrants,White,Person-level number of unemployed persons per 100 people identifying as White,0.166,51-75% of geographies,2024,2023
state,Missouri,11.1,Job leavers,White,Person-level number of unemployed persons per 100 people identifying as White,0.228,26-50% of geographies,2024,2023
state,Missouri,11.1,Total unemployed,White,Person-level number of unemployed persons per 100 people identifying as White,1.676,26-50% of geographies,2024,2023
state,Montana,0.5,Reentrants,White,Person-level number of unemployed persons per 100 people identifying as White,0.422,Bottom 25% of geographies,2024,2023
state,Montana,0.5,Total unemployed,White,Person-level number of unemployed persons per 100 people identifying as White,1.479,Bottom 25% of geographies,2024,2023
state,Montana,0.5,Job leavers,White,Person-level number of unemployed persons per 100 people identifying as White,0.211,51-75% of geographies,2024,2023
state,Montana,0.5,Job losers and people who completed temporary jobs - On temporary layoff,White,Person-level number of unemployed persons per 100 people identifying as White,0.422,Top 25% of geographies,2024,2023
state,Montana,0.5,New entrants,White,Person-level number of unemployed persons per 100 people identifying as White,,Bottom 25% of geographies,2024,2023
state,Montana,0.5,Job losers and people who completed temporary jobs - Total,White,Person-level number of unemployed persons per 100 people identifying as White,0.739,Bottom 25% of geographies,2024,2023
state,Nebraska,4.8,Reentrants,White,Person-level number of unemployed persons per 100 people identifying as White,0.382,Bottom 25% of geographies,2024,2023
state,Nebraska,4.8,Total unemployed,White,Person-level number of unemployed persons per 100 people identifying as White,1.592,Bottom 25% of geographies,2024,2023
state,Nebraska,4.8,New entrants,White,Person-level number of unemployed persons per 100 people identifying as White,0.191,51-75% of geographies,2024,2023
state,Nebraska,4.8,Job losers and people who completed temporary jobs - Total,White,Person-level number of unemployed persons per 100 people identifying as White,0.828,26-50% of geographies,2024,2023
state,Nebraska,4.8,Job leavers,White,Person-level number of unemployed persons per 100 people identifying as White,0.191,Bottom 25% of geographies,2024,2023
state,Nebraska,4.8,Job losers and people who completed temporary jobs - On temporary layoff,White,Person-level number of unemployed persons per 100 people identifying as White,0.382,Top 25% of geographies,2024,2023
state,Nevada,9.4,Job losers and people who completed temporary jobs - On temporary layoff,White,Person-level number of unemployed persons per 100 people identifying as White,0.359,26-50% of geographies,2024,2023
state,Nevada,9.4,Job losers and people who completed temporary jobs - Total,White,Person-level number of unemployed persons per 100 people identifying as White,1.736,Top 25% of geographies,2024,2023
state,Nevada,9.4,New entrants,White,Person-level number of unemployed persons per 100 people identifying as White,0.299,Top 25% of geographies,2024,2023
state,Nevada,9.4,Job leavers,White,Person-level number of unemployed persons per 100 people identifying as White,0.239,26-50% of geographies,2024,2023
state,Nevada,9.4,Total unemployed,White,Person-level number of unemployed persons per 100 people identifying as White,3.652,Top 25% of geographies,2024,2023
state,Nevada,9.4,Reentrants,White,Person-level number of unemployed persons per 100 people identifying as White,1.377,Top 25% of geographies,2024,2023
state,New Hampshire,1.5,Job leavers,White,Person-level number of unemployed persons per 100 people identifying as White,0.243,26-50% of geographies,2024,2023
state,New Hampshire,1.5,New entrants,White,Person-level number of unemployed persons per 100 people identifying as White,0.081,26-50% of geographies,2024,2023
state,New Hampshire,1.5,Reentrants,White,Person-level number of unemployed persons per 100 people identifying as White,0.324,Bottom 25% of geographies,2024,2023
state,New Hampshire,1.5,Job losers and people who completed temporary jobs - On temporary layoff,White,Person-level number of unemployed persons per 100 people identifying as White,0.324,51-75% of geographies,2024,2023
state,New Hampshire,1.5,Job losers and people who completed temporary jobs - Total,White,Person-level number of unemployed persons per 100 people identifying as White,0.891,26-50% of geographies,2024,2023
state,New Hampshire,1.5,Total unemployed,White,Person-level number of unemployed persons per 100 people identifying as White,1.54,Bottom 25% of geographies,2024,2023
state,New Jersey,13.0,Job losers and people who completed temporary jobs - Total,White,Person-level number of unemployed persons per 100 people identifying as White,1.365,Top 25% of geographies,2024,2023
state,New Jersey,13.0,New entrants,White,Person-level number of unemployed persons per 100 people identifying as White,0.19,Top 25% of geographies,2024,2023
state,New Jersey,13.0,Total unemployed,White,Person-level number of unemployed persons per 100 people identifying as White,2.578,Top 25% of geographies,2024,2023
state,New Jersey,13.0,Reentrants,White,Person-level number of unemployed persons per 100 people identifying as White,0.72,51-75% of geographies,2024,2023
state,New Jersey,13.0,Job losers and people who completed temporary jobs - On temporary layoff,White,Person-level number of unemployed persons per 100 people identifying as White,0.379,Top 25% of geographies,2024,2023
